,Gmt time,Open,High,Low,Close,Volume,Close_7,True_Close_7,buy_profit,sell_profit
3439.0,01.06.2020 00:00:00.000,1.11155,1.1154,1.11004,1.11251,240616.0625,1.1164631,1.1332,0.020689999999999875,0.0
3440.0,02.06.2020 00:00:00.000,1.11252,1.11959,1.11151,1.11851,276683.4688,1.1215727,1.13667,0.018160000000000176,0.0
3455.0,17.06.2020 00:00:00.000,1.12649,1.12939,1.12068,1.12419,248307.1875,1.1343213,1.12179,-0.0023999999999999577,0.0
3461.0,23.06.2020 00:00:00.000,1.12775,1.13486,1.1233,1.13124,233937.0625,1.1369736,1.12511,-0.006129999999999969,0.0
3471.0,03.07.2020 00:00:00.000,1.12373,1.12518,1.12192,1.12464,140495.2813,1.1325743,1.13085,0.006209999999999827,0.0
3476.0,08.07.2020 00:00:00.000,1.12745,1.13518,1.12623,1.13372,163826.2656,1.1325775,1.13878,0.0,-0.005059999999999842
3480.0,12.07.2020 00:00:00.000,1.13039,1.13173,1.13026,1.13085,5807.625,1.13112,1.14557,0.014720000000000066,0.0
3481.0,13.07.2020 00:00:00.000,1.13086,1.13748,1.13008,1.13447,248162.6719,1.1328055,1.1535,0.0,-0.01902999999999988
3487.0,19.07.2020 00:00:00.000,1.14084,1.14456,1.14084,1.14421,7678.5635,1.1475259,1.17682,0.03261000000000003,0.0
3495.0,27.07.2020 00:00:00.000,1.16496,1.17813,1.16494,1.17682,338699.4375,1.17037,1.18136,0.0,-0.0045399999999999885
3496.0,28.07.2020 00:00:00.000,1.17681,1.17736,1.16987,1.17185,336526.1875,1.1702181,1.1872,0.0,-0.015349999999999975
3509.0,10.08.2020 00:00:00.000,1.1781,1.18006,1.17357,1.1736,299071.0313,1.1803634,1.19464,0.021039999999999948,0.0
3513.0,14.08.2020 00:00:00.000,1.18153,1.18503,1.17817,1.18414,329642.9375,1.1782329,1.17981,0.0,0.004329999999999945
3517.0,18.08.2020 00:00:00.000,1.18745,1.19656,1.18742,1.19464,326668.8125,1.1916201,1.184,0.0,0.010639999999999983
3518.0,19.08.2020 00:00:00.000,1.19463,1.19526,1.18302,1.18437,530337.5,1.1878432,1.18205,-0.0023199999999998777,0.0
3533.0,03.09.2020 00:00:00.000,1.18458,1.18646,1.17889,1.18412,892492.0625,1.1912968,1.18453,0.00041000000000002146,0.0
3538.0,08.09.2020 00:00:00.000,1.18187,1.18273,1.1757,1.17667,908454.125,1.1820449,1.18045,0.0037799999999998946,0.0
3540.0,10.09.2020 00:00:00.000,1.18035,1.19175,1.18004,1.18234,1083338.875,1.1845803,1.18385,0.0015100000000001224,0.0
3544.0,14.09.2020 00:00:00.000,1.18404,1.1888,1.18319,1.18671,900788.1875,1.1843642,1.17059,0.0,0.016119999999999912
3546.0,16.09.2020 00:00:00.000,1.1842,1.18825,1.17876,1.18045,998102.4375,1.1813265,1.16735,-0.01309999999999989,0.0
3551.0,21.09.2020 00:00:00.000,1.18455,1.18717,1.17317,1.17626,1312995.0,1.1812787,1.17414,-0.002120000000000122,0.0
3560.0,30.09.2020 00:00:00.000,1.17414,1.17548,1.16847,1.17232,1342323.5,1.1770341,1.17668,0.0043599999999999195,0.0
3567.0,07.10.2020 00:00:00.000,1.1737,1.17818,1.17249,1.17657,1176356.75,1.1781632,1.17064,-0.005929999999999991,0.0
3576.0,16.10.2020 00:00:00.000,1.17065,1.17462,1.16939,1.17132,929525.0,1.1762453,1.18479,0.013470000000000093,0.0
3588.0,28.10.2020 00:00:00.000,1.17818,1.17879,1.17178,1.17482,1028901.3125,1.182106,1.18167,0.006850000000000023,0.0
3594.0,03.11.2020 00:00:00.000,1.16405,1.17639,1.16372,1.17616,660774.125,1.1808342,1.17792,0.0017599999999999838,0.0
3595.0,04.11.2020 00:00:00.000,1.17617,1.17704,1.16026,1.17321,1295234.25,1.1770675,1.18038,0.007169999999999899,0.0
3596.0,05.11.2020 00:00:00.000,1.17321,1.18596,1.17107,1.18167,954521.8125,1.1835495,1.1831,0.0014300000000000423,0.0
3599.0,08.11.2020 00:00:00.000,1.18898,1.1895,1.18833,1.18924,11420.79,1.1873616,1.18592,0.0,0.0033199999999999896
3607.0,16.11.2020 00:00:00.000,1.18447,1.18689,1.18141,1.18592,388646.5625,1.1872238,1.18974,0.0038199999999999346,0.0
3611.0,20.11.2020 00:00:00.000,1.18655,1.18908,1.18498,1.18544,386941.25,1.1935744,1.19721,0.011770000000000058,0.0
3627.0,06.12.2020 00:00:00.000,1.21308,1.21324,1.21195,1.212,7098.7793,1.2210802,1.21486,0.0028600000000000847,0.0
3629.0,08.12.2020 00:00:00.000,1.21091,1.21339,1.20953,1.21094,342799.9063,1.2201631,1.21961,0.008670000000000178,0.0
3630.0,09.12.2020 00:00:00.000,1.21095,1.21475,1.20587,1.20784,239315.6875,1.2179313,1.22614,0.018299999999999983,0.0
3639.0,18.12.2020 00:00:00.000,1.22613,1.22687,1.22255,1.22559,159228.8125,1.2290387,1.22038,-0.005209999999999937,0.0
3648.0,27.12.2020 00:00:00.000,1.2186,1.22072,1.21811,1.22038,6146.7871,1.2221797,1.22984,0.009460000000000024,0.0
3649.0,28.12.2020 00:00:00.000,1.22039,1.22502,1.21811,1.22196,137271.5938,1.2224503,1.23382,0.011859999999999982,0.0
3650.0,29.12.2020 00:00:00.000,1.22196,1.2275,1.22193,1.22519,152109.0313,1.2255528,1.22691,0.0017199999999999438,0.0
3660.0,08.01.2021 00:00:00.000,1.2269,1.22845,1.21929,1.22174,235964.63380000004,1.2256724,1.20662,-0.015120000000000022,0.0
3669.0,17.01.2021 00:00:00.000,1.20838,1.20865,1.2066,1.20662,5839.6972,1.2035524,1.21426,0.0,-0.007639999999999869
3671.0,19.01.2021 00:00:00.000,1.20775,1.21448,1.20772,1.21391,178228.68910000002,1.2068449,1.21027,0.0,0.0036400000000000876
3674.0,22.01.2021 00:00:00.000,1.21654,1.21894,1.21515,1.21667,139074.2614,1.2090517,1.21227,0.0,0.0043999999999999595
3680.0,28.01.2021 00:00:00.000,1.21028,1.21424,1.20807,1.21209,198588.0751,1.2067256,1.20481,0.0,0.007279999999999953
3687.0,04.02.2021 00:00:00.000,1.20413,1.20427,1.19574,1.19662,123758.4363,1.1915096,1.21177,0.0,-0.015149999999999997
3688.0,05.02.2021 00:00:00.000,1.19659,1.20498,1.19522,1.20481,120889.91680000002,1.1955631,1.21204,0.0,-0.00723000000000007
3693.0,10.02.2021 00:00:00.000,1.21162,1.2144,1.21088,1.2119,129989.7775,1.2069886,1.20917,0.0,0.002729999999999899
3694.0,11.02.2021 00:00:00.000,1.21189,1.21494,1.21134,1.21304,88196.30300000001,1.2102206,1.21167,0.0,0.0013699999999998713
3704.0,21.02.2021 00:00:00.000,1.21151,1.21292,1.21141,1.21247,5489.6201,1.2135794,1.20484,-0.007630000000000026,0.0
3713.0,02.03.2021 00:00:00.000,1.20485,1.20943,1.19916,1.20848,162621.889,1.208507,1.19242,-0.016059999999999963,0.0
3723.0,12.03.2021 00:00:00.000,1.19809,1.19884,1.19099,1.19476,152735.99,1.1825069,1.18835,0.0,0.006410000000000027
3735.0,24.03.2021 00:00:00.000,1.18399,1.18508,1.18089,1.18127,126095.3693,1.1759712,1.17772,0.0,0.003549999999999942
3736.0,25.03.2021 00:00:00.000,1.18128,1.18277,1.17617,1.17756,137243.33539999998,1.1721001,1.17603,0.0,0.0015300000000000313
3742.0,31.03.2021 00:00:00.000,1.1723,1.17598,1.1704,1.1727,108988.6351,1.1725185,1.19153,0.0,-0.018829999999999902
3750.0,08.04.2021 00:00:00.000,1.18724,1.19274,1.18609,1.19153,88307.42709999999,1.199291,1.19805,0.006520000000000081,0.0
3751.0,09.04.2021 00:00:00.000,1.19151,1.19201,1.18669,1.18977,83829.3201,1.1985756,1.19689,0.007120000000000015,0.0
3755.0,13.04.2021 00:00:00.000,1.19117,1.19557,1.18776,1.19538,99118.2942,1.1995108,1.20372,0.008339999999999792,0.0
3760.0,18.04.2021 00:00:00.000,1.19722,1.19771,1.19679,1.19689,3320.6859,1.195347,1.20793,0.0,-0.011039999999999939
3762.0,20.04.2021 00:00:00.000,1.20424,1.20797,1.20224,1.20324,97173.22010000002,1.2011232,1.21348,0.0,-0.010239999999999805
3763.0,21.04.2021 00:00:00.000,1.20323,1.20436,1.19985,1.20372,85542.39869999999,1.201568,1.21245,0.0,-0.008730000000000127
3764.0,22.04.2021 00:00:00.000,1.20372,1.20694,1.19936,1.20143,106768.7605,1.200764,1.20169,0.0,-0.00025999999999992696
3769.0,27.04.2021 00:00:00.000,1.20794,1.20927,1.20567,1.20892,81974.39970000002,1.2133902,1.20074,-0.008180000000000076,0.0
3784.0,12.05.2021 00:00:00.000,1.21441,1.2152,1.20655,1.20777,164454.8855,1.2086838,1.22249,0.014720000000000066,0.0
3785.0,13.05.2021 00:00:00.000,1.20776,1.2106,1.20514,1.20767,123832.6522,1.2086042,1.21778,0.010110000000000063,0.0
3786.0,14.05.2021 00:00:00.000,1.20768,1.21477,1.20708,1.2142,97519.58960000002,1.2140659,1.21805,0.0,-0.003850000000000131
3788.0,16.05.2021 00:00:00.000,1.2145,1.21511,1.21368,1.21498,2788.83,1.2180758,1.2214,0.006420000000000092,0.0
3790.0,18.05.2021 00:00:00.000,1.21561,1.22339,1.21534,1.22223,95033.8304,1.2238084,1.2192,-0.003029999999999866,0.0
3791.0,19.05.2021 00:00:00.000,1.22225,1.22451,1.21598,1.21704,122026.2332,1.221056,1.21927,0.0022300000000001763,0.0
3793.0,21.05.2021 00:00:00.000,1.2225,1.22396,1.21607,1.21778,95459.7407,1.2199264,1.21892,0.0011399999999999189,0.0
3807.0,04.06.2021 00:00:00.000,1.21299,1.21856,1.21039,1.21644,91499.62110000002,1.2152622,1.21095,0.0,0.005489999999999995
3810.0,07.06.2021 00:00:00.000,1.21665,1.22017,1.21448,1.21905,56767.001500000006,1.2187804,1.21245,0.0,0.006599999999999939
3814.0,11.06.2021 00:00:00.000,1.21726,1.21929,1.20925,1.21072,76244.19949999999,1.2109463,1.18705,-0.02367000000000008,0.0
3831.0,28.06.2021 00:00:00.000,1.19415,1.19444,1.19022,1.19286,82983.48469999999,1.1806153,1.18221,0.0,0.010650000000000048
