,Gmt time,Open,High,Low,Close,Volume
32,02.02.2011 00:00:00.000,1.3827,1.38612,1.37689,1.38157,196251.8125
33,03.02.2011 00:00:00.000,1.38157,1.38246,1.3609,1.36232,201869.2656
34,04.02.2011 00:00:00.000,1.36235,1.36492,1.35431,1.35764,177234.0156
36,06.02.2011 00:00:00.000,1.35842,1.35887,1.35441,1.35727,25847.5293
37,07.02.2011 00:00:00.000,1.35727,1.36262,1.35079,1.35922,201135.4375
38,08.02.2011 00:00:00.000,1.35919,1.36881,1.3572,1.36249,217630.4375
39,09.02.2011 00:00:00.000,1.36241,1.37428,1.36106,1.37189,175338.7656
40,10.02.2011 00:00:00.000,1.37189,1.37271,1.35771,1.36028,179078.4375
41,11.02.2011 00:00:00.000,1.36029,1.36202,1.34972,1.35385,150474.625
43,13.02.2011 00:00:00.000,1.35191,1.35513,1.3501,1.35116,30630.6504
44,14.02.2011 00:00:00.000,1.35126,1.35582,1.3428,1.34788,169113.7031
45,15.02.2011 00:00:00.000,1.34792,1.35504,1.34609,1.34974,191686.9844
46,16.02.2011 00:00:00.000,1.34971,1.35879,1.34619,1.35734,208384.3438
47,17.02.2011 00:00:00.000,1.35732,1.36268,1.35368,1.36223,200093.2031
48,18.02.2011 00:00:00.000,1.36223,1.37144,1.35459,1.36904,197845.4219
50,20.02.2011 00:00:00.000,1.37033,1.37147,1.36864,1.37117,19421.9199
51,21.02.2011 00:00:00.000,1.37122,1.37122,1.36471,1.36809,121205.1172
52,22.02.2011 00:00:00.000,1.36809,1.3703,1.35269,1.36717,238098.4531
53,23.02.2011 00:00:00.000,1.36726,1.37863,1.36717,1.37599,205499.3594
54,24.02.2011 00:00:00.000,1.37599,1.3823,1.3704,1.38192,222951.5625
55,25.02.2011 00:00:00.000,1.38195,1.38377,1.37237,1.37573,178685.25
57,27.02.2011 00:00:00.000,1.37461,1.38063,1.37299,1.37331,37261.3398
58,28.02.2011 00:00:00.000,1.37332,1.38544,1.37111,1.38202,184012.3438
59,01.03.2011 00:00:00.000,1.38203,1.38538,1.37632,1.37677,191206.2813
60,02.03.2011 00:00:00.000,1.37675,1.38897,1.3743,1.38649,185575.7188
61,03.03.2011 00:00:00.000,1.38648,1.3971,1.38327,1.39556,179346.7969
62,04.03.2011 00:00:00.000,1.39559,1.40064,1.39412,1.39835,148440.4531
64,06.03.2011 00:00:00.000,1.39852,1.3998,1.39768,1.39899,22052.7402
65,07.03.2011 00:00:00.000,1.39901,1.40356,1.39554,1.3962,191110.0156
66,08.03.2011 00:00:00.000,1.39618,1.3988,1.38632,1.38942,177682.625
67,09.03.2011 00:00:00.000,1.3894,1.39411,1.38554,1.39032,185337.7344
68,10.03.2011 00:00:00.000,1.39032,1.39239,1.37753,1.38003,202465.2969
69,11.03.2011 00:00:00.000,1.38002,1.3914,1.3752,1.39006,174092.2656
71,13.03.2011 00:00:00.000,1.38982,1.39789,1.38872,1.39354,29533.4492
72,14.03.2011 00:00:00.000,1.39344,1.40028,1.39044,1.39901,178932.8906
73,15.03.2011 00:00:00.000,1.399,1.40127,1.38553,1.39855,246029.625
74,16.03.2011 00:00:00.000,1.39855,1.40007,1.38665,1.38831,232570.0469
75,17.03.2011 00:00:00.000,1.38836,1.40519,1.38763,1.40302,227565.6094
76,18.03.2011 00:00:00.000,1.40302,1.41834,1.39799,1.41806,197753.6875
78,20.03.2011 00:00:00.000,1.41718,1.41959,1.41661,1.41678,41526.0117
79,21.03.2011 00:00:00.000,1.41679,1.42388,1.41396,1.42157,150558.6563
80,22.03.2011 00:00:00.000,1.42165,1.4248,1.41626,1.41677,163186.5156
81,23.03.2011 00:00:00.000,1.41679,1.42142,1.40769,1.41038,183873.125
82,24.03.2011 00:00:00.000,1.41038,1.42158,1.40533,1.41691,177662.4844
83,25.03.2011 00:00:00.000,1.41691,1.41932,1.40554,1.40844,169548.7188
85,27.03.2011 00:00:00.000,1.40826,1.40828,1.40179,1.40346,21386.2793
86,28.03.2011 00:00:00.000,1.40346,1.4115,1.40262,1.40726,143066.9844
87,29.03.2011 00:00:00.000,1.40726,1.41484,1.40472,1.41202,169096.6563
88,30.03.2011 00:00:00.000,1.41201,1.41468,1.40518,1.41269,182228.0156
89,31.03.2011 00:00:00.000,1.41269,1.42328,1.41161,1.41559,181575.375
90,01.04.2011 00:00:00.000,1.41561,1.42451,1.40618,1.42312,170369.0625
92,03.04.2011 00:00:00.000,1.42335,1.42423,1.42169,1.42341,16652.6406
93,04.04.2011 00:00:00.000,1.4234,1.42678,1.41919,1.4205,151982.0625
94,05.04.2011 00:00:00.000,1.4205,1.42453,1.41514,1.42314,156557.6563
95,06.04.2011 00:00:00.000,1.42312,1.43489,1.42277,1.43239,172103.9844
96,07.04.2011 00:00:00.000,1.43243,1.43248,1.42441,1.42974,184310.4375
97,08.04.2011 00:00:00.000,1.42974,1.44872,1.4291,1.44782,169747.9531
99,10.04.2011 00:00:00.000,1.44826,1.44831,1.44449,1.44799,18840.0098
100,11.04.2011 00:00:00.000,1.44799,1.44799,1.44207,1.4423,154558.9844
101,12.04.2011 00:00:00.000,1.4423,1.45185,1.4377,1.4482,214744.1094
102,13.04.2011 00:00:00.000,1.4482,1.45195,1.44132,1.44512,177243.2031
103,14.04.2011 00:00:00.000,1.4451,1.4514,1.43649,1.45006,201477.9844
104,15.04.2011 00:00:00.000,1.4502,1.45021,1.43906,1.44285,171615.9063
106,17.04.2011 00:00:00.000,1.44305,1.44368,1.439,1.43959,34205.7891
107,18.04.2011 00:00:00.000,1.43966,1.44036,1.41606,1.42368,196064.0938
108,19.04.2011 00:00:00.000,1.42369,1.43727,1.4205,1.43643,188290.4844
109,20.04.2011 00:00:00.000,1.43641,1.45441,1.43546,1.4518,212623.9844
110,21.04.2011 00:00:00.000,1.45172,1.46482,1.45148,1.45585,181711.6406
111,22.04.2011 00:00:00.000,1.45578,1.45878,1.45334,1.45583,59204.9609
113,24.04.2011 00:00:00.000,1.45566,1.45881,1.45474,1.4587,23614.0391
114,25.04.2011 00:00:00.000,1.45887,1.46268,1.4525,1.4551,119049.0313
115,26.04.2011 00:00:00.000,1.45509,1.47101,1.4493,1.47041,194473.5469
116,27.04.2011 00:00:00.000,1.47045,1.47951,1.46324,1.47873,194394.3438
117,28.04.2011 00:00:00.000,1.47873,1.48788,1.47725,1.48402,195451.3125
118,29.04.2011 00:00:00.000,1.48403,1.48776,1.48005,1.48084,124285.3828
120,01.05.2011 00:00:00.000,1.48039,1.48391,1.47799,1.48152,24243.75
121,02.05.2011 00:00:00.000,1.48152,1.49015,1.47628,1.47937,161797.0
122,03.05.2011 00:00:00.000,1.47937,1.48888,1.4754,1.48365,201346.5156
123,04.05.2011 00:00:00.000,1.48365,1.49398,1.47748,1.48268,225753.9531
124,05.05.2011 00:00:00.000,1.48281,1.48978,1.45099,1.45577,249390.7656
125,06.05.2011 00:00:00.000,1.45568,1.45873,1.43096,1.43205,268816.6563
127,08.05.2011 00:00:00.000,1.43067,1.43957,1.43064,1.43881,25228.3203
128,09.05.2011 00:00:00.000,1.43882,1.44408,1.42557,1.43679,255888.6563
129,10.05.2011 00:00:00.000,1.43678,1.44186,1.42703,1.43996,276690.625
130,11.05.2011 00:00:00.000,1.43996,1.44227,1.41723,1.42066,267770.375
131,12.05.2011 00:00:00.000,1.42065,1.42755,1.4123,1.42292,297769.0625
132,13.05.2011 00:00:00.000,1.42295,1.43383,1.40666,1.41093,289228.4063
134,15.05.2011 00:00:00.000,1.40975,1.41154,1.40628,1.4066,33006.1484
135,16.05.2011 00:00:00.000,1.40649,1.42442,1.4048,1.4145,272551.0625
136,17.05.2011 00:00:00.000,1.41448,1.42758,1.4123,1.42663,279149.0
137,18.05.2011 00:00:00.000,1.42663,1.42862,1.41947,1.42577,222963.0625
138,19.05.2011 00:00:00.000,1.42577,1.43365,1.42062,1.43254,250707.7656
139,20.05.2011 00:00:00.000,1.43254,1.43452,1.4133,1.41565,231654.9063
141,22.05.2011 00:00:00.000,1.41909,1.41912,1.40953,1.41164,34018.1602
142,23.05.2011 00:00:00.000,1.41164,1.41346,1.39694,1.40134,246927.9531
143,24.05.2011 00:00:00.000,1.40134,1.41324,1.40132,1.40919,233375.2813
144,25.05.2011 00:00:00.000,1.40918,1.41181,1.40129,1.40686,253529.6563
145,26.05.2011 00:00:00.000,1.40685,1.42061,1.40679,1.41436,255201.0156
146,27.05.2011 00:00:00.000,1.41438,1.43219,1.41292,1.43093,251441.9531
148,29.05.2011 00:00:00.000,1.43203,1.43302,1.42793,1.42894,29509.5391
149,30.05.2011 00:00:00.000,1.42895,1.43505,1.42567,1.43328,119465.2031
150,31.05.2011 00:00:00.000,1.43328,1.44366,1.43255,1.4424,228855.6875
151,01.06.2011 00:00:00.000,1.4424,1.44584,1.43077,1.43448,233987.875
152,02.06.2011 00:00:00.000,1.43448,1.45119,1.43255,1.44864,216234.0625
153,03.06.2011 00:00:00.000,1.44864,1.46423,1.44548,1.46355,212175.5938
155,05.06.2011 00:00:00.000,1.46336,1.46566,1.46041,1.46522,34589.2188
156,06.06.2011 00:00:00.000,1.46534,1.46576,1.45573,1.45901,206563.25
157,07.06.2011 00:00:00.000,1.45907,1.46956,1.45633,1.46786,201004.25
158,08.06.2011 00:00:00.000,1.46802,1.4689,1.45639,1.45918,216741.1406
159,09.06.2011 00:00:00.000,1.45918,1.46457,1.44782,1.45367,211144.1875
160,10.06.2011 00:00:00.000,1.45367,1.455,1.43222,1.43454,222904.4063
162,12.06.2011 00:00:00.000,1.43534,1.43602,1.43034,1.43356,19021.1895
163,13.06.2011 00:00:00.000,1.43358,1.44299,1.43223,1.44144,205271.1875
164,14.06.2011 00:00:00.000,1.44147,1.44971,1.4378,1.44324,215781.2656
165,15.06.2011 00:00:00.000,1.44324,1.44379,1.4156,1.41916,250285.4844
166,16.06.2011 00:00:00.000,1.41916,1.42207,1.40731,1.42012,271553.3125
167,17.06.2011 00:00:00.000,1.4201,1.43389,1.41269,1.42995,239722.3125
169,19.06.2011 00:00:00.000,1.43078,1.43108,1.42559,1.42573,22401.5
170,20.06.2011 00:00:00.000,1.42571,1.43816,1.41912,1.43615,217629.4063
171,21.06.2011 00:00:00.000,1.43616,1.44223,1.43069,1.43767,215680.3438
172,22.06.2011 00:00:00.000,1.43766,1.44412,1.431,1.43304,204689.0625
173,23.06.2011 00:00:00.000,1.43304,1.4333,1.41268,1.42614,226920.2969
174,24.06.2011 00:00:00.000,1.42614,1.43057,1.41431,1.41855,219381.5469
176,26.06.2011 00:00:00.000,1.41896,1.42184,1.41461,1.41549,21400.3809
177,27.06.2011 00:00:00.000,1.41545,1.43262,1.41025,1.4311,214709.7813
178,28.06.2011 00:00:00.000,1.43106,1.43966,1.4237,1.43571,229455.0938
179,29.06.2011 00:00:00.000,1.4357,1.44811,1.43384,1.44635,225520.9688
180,30.06.2011 00:00:00.000,1.44636,1.45375,1.44475,1.44744,204067.0469
181,01.07.2011 00:00:00.000,1.44744,1.45503,1.44383,1.45226,195458.3281
183,03.07.2011 00:00:00.000,1.4521,1.45774,1.45104,1.45633,23629.4805
184,04.07.2011 00:00:00.000,1.45633,1.45674,1.44953,1.45415,140841.125
185,05.07.2011 00:00:00.000,1.45409,1.45411,1.43981,1.44344,198675.1563
186,06.07.2011 00:00:00.000,1.44342,1.44663,1.42859,1.43349,204020.0156
187,07.07.2011 00:00:00.000,1.43352,1.43739,1.42229,1.43612,207306.8906
188,08.07.2011 00:00:00.000,1.43612,1.43679,1.42142,1.42636,214910.2344
190,10.07.2011 00:00:00.000,1.42657,1.42883,1.41975,1.42114,23691.1504
191,11.07.2011 00:00:00.000,1.42121,1.42273,1.39863,1.4038,261013.8125
192,12.07.2011 00:00:00.000,1.40381,1.40537,1.38371,1.39889,334959.625
193,13.07.2011 00:00:00.000,1.39891,1.42802,1.39624,1.42693,288106.5938
194,14.07.2011 00:00:00.000,1.42708,1.42715,1.41151,1.41616,273836.375
195,15.07.2011 00:00:00.000,1.41614,1.4192,1.40923,1.41484,228674.8281
197,17.07.2011 00:00:00.000,1.41495,1.41578,1.41026,1.41259,21419.9297
198,18.07.2011 00:00:00.000,1.41259,1.41354,1.4014,1.41253,244090.4375
199,19.07.2011 00:00:00.000,1.41253,1.42172,1.40685,1.417,265659.0313
200,20.07.2011 00:00:00.000,1.417,1.42738,1.4133,1.42603,245330.8438
201,21.07.2011 00:00:00.000,1.42603,1.44367,1.4139,1.44077,288477.5313
202,22.07.2011 00:00:00.000,1.4408,1.44373,1.43235,1.43535,234843.3438
204,24.07.2011 00:00:00.000,1.43566,1.4416,1.43522,1.43664,28188.6992
205,25.07.2011 00:00:00.000,1.43666,1.4406,1.43249,1.4373,231379.5625
206,26.07.2011 00:00:00.000,1.4373,1.45251,1.43571,1.45077,249684.6563
207,27.07.2011 00:00:00.000,1.45076,1.45353,1.43395,1.43608,248531.2969
208,28.07.2011 00:00:00.000,1.43607,1.44001,1.42544,1.43264,254588.6563
209,29.07.2011 00:00:00.000,1.43263,1.44123,1.42301,1.43972,275931.9063
211,31.07.2011 00:00:00.000,1.43927,1.44013,1.43465,1.43537,29093.1406
212,01.08.2011 00:00:00.000,1.43539,1.44526,1.41856,1.42724,252599.6719
213,02.08.2011 00:00:00.000,1.42723,1.42826,1.41512,1.41836,285137.9375
214,03.08.2011 00:00:00.000,1.41835,1.43675,1.41453,1.43492,312985.1563
215,04.08.2011 00:00:00.000,1.43492,1.43676,1.40555,1.40749,340242.0
216,05.08.2011 00:00:00.000,1.40748,1.42975,1.40699,1.42775,349511.7188
218,07.08.2011 00:00:00.000,1.4276,1.4426,1.4276,1.43078,47734.0508
219,08.08.2011 00:00:00.000,1.43075,1.44015,1.41302,1.41757,367502.6875
220,09.08.2011 00:00:00.000,1.41758,1.43962,1.4152,1.43541,375181.0313
221,10.08.2011 00:00:00.000,1.43541,1.44008,1.41223,1.4137,347953.375
222,11.08.2011 00:00:00.000,1.41369,1.42871,1.4104,1.42146,366221.0313
223,12.08.2011 00:00:00.000,1.42147,1.42895,1.41494,1.42444,285869.5
225,14.08.2011 00:00:00.000,1.42425,1.42836,1.42422,1.42834,21803.4492
226,15.08.2011 00:00:00.000,1.42833,1.44727,1.42637,1.44373,265140.0938
227,16.08.2011 00:00:00.000,1.44373,1.44664,1.4354,1.43804,265039.375
228,17.08.2011 00:00:00.000,1.43804,1.45159,1.4328,1.44278,256553.6406
229,18.08.2011 00:00:00.000,1.44277,1.44509,1.42712,1.4296,276270.5625
230,19.08.2011 00:00:00.000,1.42963,1.44515,1.42588,1.43926,273044.875
232,21.08.2011 00:00:00.000,1.43946,1.44004,1.43607,1.43661,24820.2109
233,22.08.2011 00:00:00.000,1.43663,1.44341,1.43471,1.43571,229468.4531
234,23.08.2011 00:00:00.000,1.4357,1.44995,1.4357,1.44377,222539.1406
235,24.08.2011 00:00:00.000,1.44379,1.44811,1.43852,1.44076,214903.9063
236,25.08.2011 00:00:00.000,1.44077,1.44743,1.43277,1.43878,218914.5
237,26.08.2011 00:00:00.000,1.43878,1.45012,1.43303,1.44979,221461.3125
239,28.08.2011 00:00:00.000,1.44955,1.45066,1.44777,1.44803,22648.9805
240,29.08.2011 00:00:00.000,1.44803,1.45483,1.4466,1.4516,176724.9844
241,30.08.2011 00:00:00.000,1.4516,1.45328,1.4385,1.44391,208310.5469
242,31.08.2011 00:00:00.000,1.44391,1.44674,1.43584,1.43634,197529.4219
243,01.09.2011 00:00:00.000,1.43634,1.43771,1.4226,1.42682,205386.4063
244,02.09.2011 00:00:00.000,1.4266,1.42873,1.41838,1.42035,206422.7188
246,04.09.2011 00:00:00.000,1.42027,1.42108,1.4136,1.41479,20678.8691
247,05.09.2011 00:00:00.000,1.4148,1.4173,1.40585,1.40686,178990.9063
248,06.09.2011 00:00:00.000,1.40686,1.42347,1.39741,1.40091,243710.125
249,07.09.2011 00:00:00.000,1.4009,1.4125,1.40062,1.40802,215391.9688
250,08.09.2011 00:00:00.000,1.40803,1.40887,1.38733,1.38891,231349.3125
251,09.09.2011 00:00:00.000,1.3889,1.39363,1.36285,1.36551,249233.2031
253,11.09.2011 00:00:00.000,1.36519,1.3667,1.3556,1.35826,30329.1504
254,12.09.2011 00:00:00.000,1.35825,1.36902,1.35034,1.36382,298902.2188
255,13.09.2011 00:00:00.000,1.36381,1.37386,1.35585,1.36819,289266.375
256,14.09.2011 00:00:00.000,1.36819,1.37816,1.35907,1.37478,281383.2188
257,15.09.2011 00:00:00.000,1.3748,1.39314,1.37031,1.388,259587.3906
258,16.09.2011 00:00:00.000,1.38803,1.38813,1.37537,1.37914,225582.2344
260,18.09.2011 00:00:00.000,1.37966,1.37968,1.3663,1.3681,27436.6895
261,19.09.2011 00:00:00.000,1.36822,1.37204,1.35867,1.3622,259976.125
262,20.09.2011 00:00:00.000,1.3622,1.3732,1.35939,1.37055,265926.9375
263,21.09.2011 00:00:00.000,1.37056,1.37869,1.35571,1.35773,276432.5
264,22.09.2011 00:00:00.000,1.35774,1.3585,1.33871,1.35043,317005.125
265,23.09.2011 00:00:00.000,1.35044,1.35667,1.34186,1.34986,280201.9375
267,25.09.2011 00:00:00.000,1.34957,1.35704,1.34805,1.35162,32926.0195
268,26.09.2011 00:00:00.000,1.35162,1.35468,1.33652,1.34952,317292.5625
269,27.09.2011 00:00:00.000,1.34951,1.36665,1.34792,1.35849,297675.5938
270,28.09.2011 00:00:00.000,1.35846,1.36881,1.35196,1.35225,282036.5313
271,29.09.2011 00:00:00.000,1.35225,1.36776,1.35198,1.35951,282333.3438
272,30.09.2011 00:00:00.000,1.35949,1.36002,1.33802,1.33837,254565.5625
274,02.10.2011 00:00:00.000,1.33827,1.33838,1.33192,1.33571,35039.4883
275,03.10.2011 00:00:00.000,1.33571,1.33811,1.31639,1.31899,294101.875
276,04.10.2011 00:00:00.000,1.31905,1.33688,1.31481,1.33167,328688.0938
277,05.10.2011 00:00:00.000,1.33168,1.33826,1.32599,1.3345,292739.8438
278,06.10.2011 00:00:00.000,1.33434,1.34503,1.32418,1.34265,280292.1875
279,07.10.2011 00:00:00.000,1.34263,1.35242,1.33625,1.33756,252072.625
281,09.10.2011 00:00:00.000,1.33747,1.3407,1.33426,1.33998,27568.0996
282,10.10.2011 00:00:00.000,1.33999,1.36973,1.3394,1.36262,245252.4844
283,11.10.2011 00:00:00.000,1.36261,1.36833,1.35655,1.3633,261545.5938
284,12.10.2011 00:00:00.000,1.3633,1.38331,1.35837,1.37773,269584.1563
285,13.10.2011 00:00:00.000,1.37775,1.38255,1.36849,1.3752,279112.4063
286,14.10.2011 00:00:00.000,1.37521,1.38935,1.37231,1.38745,237462.2344
288,16.10.2011 00:00:00.000,1.38746,1.38869,1.38588,1.38728,28611.9297
289,17.10.2011 00:00:00.000,1.3873,1.39139,1.3724,1.37447,263723.375
290,18.10.2011 00:00:00.000,1.3745,1.38156,1.36528,1.37319,288098.5
291,19.10.2011 00:00:00.000,1.37319,1.38686,1.37249,1.37668,275274.875
292,20.10.2011 00:00:00.000,1.37668,1.38389,1.3656,1.37938,293361.4063
293,21.10.2011 00:00:00.000,1.37938,1.39006,1.37058,1.38918,249426.7188
295,23.10.2011 00:00:00.000,1.38937,1.38948,1.38294,1.38498,36979.5195
296,24.10.2011 00:00:00.000,1.38498,1.39561,1.38224,1.39192,248021.1719
297,25.10.2011 00:00:00.000,1.39195,1.39592,1.38652,1.38994,260598.2344
298,26.10.2011 00:00:00.000,1.38996,1.39694,1.37996,1.38849,254112.7344
299,27.10.2011 00:00:00.000,1.38849,1.42465,1.38847,1.41981,290744.5313
300,28.10.2011 00:00:00.000,1.41981,1.41981,1.41347,1.41458,232176.1406
302,30.10.2011 00:00:00.000,1.41402,1.41625,1.4127,1.41378,10781.7402
303,31.10.2011 00:00:00.000,1.41377,1.41695,1.38285,1.38587,288577.2813
304,01.11.2011 00:00:00.000,1.38587,1.38705,1.36087,1.36544,327354.5625
305,02.11.2011 00:00:00.000,1.36542,1.38271,1.36529,1.36883,300844.9375
306,03.11.2011 00:00:00.000,1.36881,1.38535,1.36564,1.38221,313081.2813
307,04.11.2011 00:00:00.000,1.3822,1.38653,1.37129,1.37887,251946.0
309,06.11.2011 00:00:00.000,1.37947,1.38312,1.37618,1.37876,28422.7109
310,07.11.2011 00:00:00.000,1.37876,1.38108,1.36808,1.37588,258397.5625
311,08.11.2011 00:00:00.000,1.37588,1.38467,1.37243,1.38244,240588.0625
312,09.11.2011 00:00:00.000,1.38244,1.38574,1.35217,1.35258,292170.0313
313,10.11.2011 00:00:00.000,1.35258,1.36515,1.34835,1.36088,283075.0313
314,11.11.2011 00:00:00.000,1.36087,1.37946,1.35781,1.37476,230235.375
316,13.11.2011 00:00:00.000,1.37456,1.38111,1.37454,1.37844,20801.8105
317,14.11.2011 00:00:00.000,1.37842,1.37889,1.3591,1.3624,250031.0156
318,15.11.2011 00:00:00.000,1.3624,1.36405,1.34961,1.35041,270360.0625
319,16.11.2011 00:00:00.000,1.35041,1.35566,1.34216,1.34396,284979.625
320,17.11.2011 00:00:00.000,1.34393,1.35399,1.34227,1.34539,293452.1563
321,18.11.2011 00:00:00.000,1.34539,1.36138,1.34468,1.35216,256180.625
323,20.11.2011 00:00:00.000,1.35096,1.35358,1.34968,1.35355,29309.9297
324,21.11.2011 00:00:00.000,1.35355,1.35401,1.34313,1.34834,258401.4063
325,22.11.2011 00:00:00.000,1.34832,1.35671,1.3469,1.3518,244059.9219
326,23.11.2011 00:00:00.000,1.3518,1.35305,1.33201,1.33435,251697.7344
327,24.11.2011 00:00:00.000,1.33434,1.34113,1.33161,1.33295,178387.5625
328,25.11.2011 00:00:00.000,1.33295,1.33328,1.32129,1.32345,221969.1563
330,27.11.2011 00:00:00.000,1.32337,1.33386,1.32333,1.33104,28657.0898
331,28.11.2011 00:00:00.000,1.33096,1.33981,1.3275,1.33143,250777.4375
332,29.11.2011 00:00:00.000,1.33141,1.34394,1.32855,1.33227,258254.8438
333,30.11.2011 00:00:00.000,1.33228,1.353,1.32593,1.3442,254415.8281
334,01.12.2011 00:00:00.000,1.3442,1.3521,1.34179,1.3466,227948.2656
335,02.12.2011 00:00:00.000,1.34652,1.35357,1.33632,1.33925,194233.9688
337,04.12.2011 00:00:00.000,1.33835,1.34378,1.3379,1.34156,14537.6299
338,05.12.2011 00:00:00.000,1.34156,1.34856,1.33761,1.33864,193557.0938
339,06.12.2011 00:00:00.000,1.3385,1.34266,1.33339,1.34092,220179.0938
340,07.12.2011 00:00:00.000,1.34093,1.34533,1.33509,1.3399,204541.6094
341,08.12.2011 00:00:00.000,1.3399,1.34561,1.32888,1.33455,217281.0156
342,09.12.2011 00:00:00.000,1.33453,1.34328,1.32813,1.33836,216071.5469
344,11.12.2011 00:00:00.000,1.33846,1.33849,1.33595,1.33703,21166.8008
345,12.12.2011 00:00:00.000,1.33703,1.33771,1.31606,1.31637,222751.8125
346,13.12.2011 00:00:00.000,1.31641,1.32363,1.30083,1.30184,262118.4844
347,14.12.2011 00:00:00.000,1.30184,1.30638,1.29481,1.29846,264086.125
348,15.12.2011 00:00:00.000,1.29847,1.30496,1.29569,1.30288,238268.625
349,16.12.2011 00:00:00.000,1.30287,1.3084,1.29961,1.30395,221472.5781
351,18.12.2011 00:00:00.000,1.30287,1.30464,1.30245,1.30357,23698.8301
352,19.12.2011 00:00:00.000,1.30357,1.30407,1.29825,1.30058,235870.1719
353,20.12.2011 00:00:00.000,1.30058,1.31315,1.29949,1.30862,239695.625
354,21.12.2011 00:00:00.000,1.30862,1.31893,1.30249,1.30356,259442.875
355,22.12.2011 00:00:00.000,1.3036,1.31189,1.30189,1.30541,218589.5469
356,23.12.2011 00:00:00.000,1.30542,1.30945,1.30282,1.30439,179019.5938
358,25.12.2011 00:00:00.000,1.30487,1.30517,1.30299,1.30406,4856.52
359,26.12.2011 00:00:00.000,1.30406,1.30814,1.30406,1.30471,51416.3711
360,27.12.2011 00:00:00.000,1.30471,1.3083,1.30434,1.30679,156659.5781
361,28.12.2011 00:00:00.000,1.30679,1.30792,1.29134,1.29243,216405.0156
362,29.12.2011 00:00:00.000,1.29245,1.29637,1.28581,1.2952,242993.8438
363,30.12.2011 00:00:00.000,1.29516,1.29981,1.29049,1.29484,200692.7031
365,01.01.2012 00:00:00.000,1.29299,1.29519,1.29267,1.29445,11925.8799
366,02.01.2012 00:00:00.000,1.29445,1.29639,1.29173,1.29364,63208.0117
367,03.01.2012 00:00:00.000,1.29364,1.30758,1.29352,1.30537,262506.2813
368,04.01.2012 00:00:00.000,1.30537,1.30726,1.28994,1.29304,271047.6563
369,05.01.2012 00:00:00.000,1.29302,1.29434,1.27723,1.27915,310670.7188
370,06.01.2012 00:00:00.000,1.27915,1.28121,1.26978,1.27205,265986.9688
372,08.01.2012 00:00:00.000,1.26818,1.27059,1.26666,1.26784,27239.2793
373,09.01.2012 00:00:00.000,1.26784,1.2785,1.26769,1.27722,274736.9063
374,10.01.2012 00:00:00.000,1.27722,1.28172,1.27427,1.27528,292652.5625
375,11.01.2012 00:00:00.000,1.27528,1.27893,1.26654,1.27214,300006.875
376,12.01.2012 00:00:00.000,1.27214,1.28442,1.26992,1.28203,341922.0938
377,13.01.2012 00:00:00.000,1.28199,1.28778,1.26287,1.26768,317385.1875
379,15.01.2012 00:00:00.000,1.26311,1.26555,1.26268,1.26474,30433.9102
380,16.01.2012 00:00:00.000,1.26471,1.26873,1.26262,1.26659,228914.9375
381,17.01.2012 00:00:00.000,1.26659,1.28042,1.26644,1.2746,282957.5625
382,18.01.2012 00:00:00.000,1.27462,1.28676,1.27336,1.28636,293096.9063
383,19.01.2012 00:00:00.000,1.28636,1.29719,1.28388,1.29611,276272.4375
384,20.01.2012 00:00:00.000,1.29609,1.29855,1.28894,1.29302,238591.5938
386,22.01.2012 00:00:00.000,1.28802,1.28943,1.2854,1.28871,19804.8398
387,23.01.2012 00:00:00.000,1.28865,1.30523,1.28828,1.3024,223420.3125
388,24.01.2012 00:00:00.000,1.30241,1.30592,1.2953,1.30347,237812.4844
389,25.01.2012 00:00:00.000,1.30347,1.31202,1.29307,1.31054,260644.1563
390,26.01.2012 00:00:00.000,1.31054,1.31795,1.30893,1.30895,262064.4063
391,27.01.2012 00:00:00.000,1.30879,1.32304,1.30774,1.32174,266832.2188
393,29.01.2012 00:00:00.000,1.32123,1.32306,1.32055,1.32058,27617.1406
394,30.01.2012 00:00:00.000,1.32068,1.32097,1.30791,1.3138,279370.875
395,31.01.2012 00:00:00.000,1.3138,1.32123,1.30431,1.30754,297389.7813
396,01.02.2012 00:00:00.000,1.30756,1.32174,1.3026,1.31701,288124.125
397,02.02.2012 00:00:00.000,1.31692,1.31966,1.30864,1.31356,267811.7188
398,03.02.2012 00:00:00.000,1.31356,1.31913,1.3068,1.31566,256530.8125
400,05.02.2012 00:00:00.000,1.30949,1.31303,1.30761,1.3124,26840.0605
401,06.02.2012 00:00:00.000,1.3124,1.31411,1.30277,1.31179,249597.0938
402,07.02.2012 00:00:00.000,1.31179,1.32692,1.30889,1.32475,274624.875
403,08.02.2012 00:00:00.000,1.32473,1.32859,1.32183,1.32471,266513.0313
404,09.02.2012 00:00:00.000,1.32472,1.33193,1.32269,1.32754,253187.0156
405,10.02.2012 00:00:00.000,1.32752,1.329,1.31561,1.31946,220461.375
407,12.02.2012 00:00:00.000,1.32022,1.32592,1.3198,1.32368,31988.4297
408,13.02.2012 00:00:00.000,1.32398,1.32826,1.31483,1.31539,227649.1563
409,14.02.2012 00:00:00.000,1.31543,1.32155,1.30801,1.3128,234486.5156
410,15.02.2012 00:00:00.000,1.31281,1.31903,1.30441,1.30548,259047.2344
411,16.02.2012 00:00:00.000,1.30548,1.31551,1.29751,1.31269,268711.0313
